Rater;2;4;6;7;8;9;10;11;12;13;15;16;18;28;31;36;44;54;55;57;119;122;140;142;143;145;147;149;161;168;175;191;193;203;209;223;224;230;240;241;247;249;250;251;252;267;268;289;293;296;313;317;318;319;322;324;337;348;372;400;409;410;411;413;417;422;437;440;443;448;458;459;462;463;476;477;483;496;499;500;501;506;507;510;515;516;517;520;528;529;540
Tur_Masc127;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;4;;;;;2;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
Tur_Masc128;;;;;;;;;;;;;;7;;;;;;;;6;;5;;;;;;;;;;;;;;5;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc129;;;;;;;;;;6;;4;;;;3;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;
Tur_Masc130;;;;;;;;;;;;;;;;;;;;;;5;;;;;6;5;;;;;;;;;;7;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;7;;;;;
Tur_Masc131;;6;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;7;3;;;;;;;;;;;;;;;;;
Tur_Masc132;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;6;;6;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc133;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;2;;;;;;;;5;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;
Tur_Masc134;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;4;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3
Tur_Masc135;;;;;;4;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;
Tur_Masc136;;;;;;;;;;;;;;6;;;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;4;;;;;;;;;;2;;;;;;;;;;;;;
Tur_Masc137;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;7;;;;;3;;;;;;;;;;
Tur_Masc138;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;
Tur_Masc139;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;2;;;;6;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;
Tur_Masc140;;;7;;;6;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
Tur_Masc141;;;;;;;;;;4;3;;;3;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc142;5;;;;;;;;;;;;;;;;6;;;5;;;;;;4;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;
Tur_Masc143;;;;;;;;;;;;;;;;;;;;;;4;;;5;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;
Tur_Masc144;;;;;5;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;7;;;;;6;;;;;;;;;;;;7;;;;;;;;;;;;;;;
Tur_Masc145;;;;;;;;3;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;2;;;3;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc146;;5;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;3;;;;;;;;;
Tur_Masc147;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;5;;;;;;
Tur_Masc148;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;7;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;5
Tur_Masc149;;;;;3;;;3;;;;;;;;;;;;;;5;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc150;;;;;;;;;;;;;;;;;6;;;;;6;6;;;;;;;;;;7;;;;6;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc151;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;7;;;;;;;;;;;;;;;;;;;2;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc152;;;;;;;;;7;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;5;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;
Tur_Masc153;;;;;;;;;7;;;;;;;;;;;;;;;;7;;;;;;;;7;;;;;;;;;;7;;;;7;;;;;;7;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;
Tur_Masc154;;;;;;;;;4;;;;2;;;;;;;;;;;;;;;;;;;;7;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc155;;;5;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;
Tur_Masc156;6;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;
Tur_Masc157;;4;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc158;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
Tur_Masc159;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;4;;;;
Tur_Masc160;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;6;4;;;;;;;;;
Tur_Masc161;;;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4
Tur_Masc162;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;5;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;3;;;;;4;;;6;;;;;;;;;;;
Tur_Masc163;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;4;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;
Tur_Masc164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
Tur_Masc165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;5;;;;;;;;5;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;
Tur_Masc166;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;3;;;4;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;2;;4;4;;;;;;;
Tur_Masc167;;;;5;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;6;;;;;;;;;;;;;;;;;
Tur_Masc168;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;6;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;
Tur_Masc169;;;;;;5;;;;;;;;;;5;;;;;;;;3;;;;;;;;;5;;;;4;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc170;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;3;;;;;7;;;;;4;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc171;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;4;;;;;;5;;;;;;;;;;;;;;;;5;;;;;
Tur_Masc172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;2;;;;;;;;;;;;;;;;;;5;;;;;;;
Tur_Masc173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;4;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;
Tur_Masc174;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;7;7;;;;;6;;;;;;;;;;;;;
Tur_Masc175;3;;;;;6;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc176;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;1;;;;;;;;;;;;3;1;;;;
Tur_Masc177;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;4;;;;;;;;;;;;;;2;;;;;;
Tur_Masc178;;;;;;;;4;;;;;;;;;;;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc179;;;;;5;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;6;;;;;;;;;;;;;;;;;;7;;;;;;;;
Tur_Masc180;;;;;;;;;;;;5;;;;;;;5;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;5;;;;
Tur_Masc181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;6;;;;;;;;;;;
Tur_Masc182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc183;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;6;;;;;;6;;;;;;;;;;;;;6;;;;;;;;;;;;;6;;;;;;;
Tur_Masc184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;4;;;;;;;;;;;;;;;;;;;;;;;;7;;;7;;;;;;;;;;;;;;;;;;;;;;4;7;;7
Tur_Masc185;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;5;;
Tur_Masc186;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;2;6;;
Tur_Masc187;;;;;;;;1;;;;;;;;;6;;;;;;;;;1;;;;;;;;;;;;;7;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;4;7;;
Tur_Masc188;;;;;;;;;4;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;;5
Tur_Masc189;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;7;6;;;;;;;;;;;;;;;;;;;;;;;;;;;4;6;;7
Tur_Masc190;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;3;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;3;;;;;;6;;;;;;;;;;;;;;;;;;;;;4
Tur_Masc191;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;4;;;;;4;;;;;;;;;;;;;4;;;4;;;;;;;;4;;;;;;;;;;;;;;;;;;;
Tur_Masc192;;;;;;;;;;5;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;
Tur_Masc193;;;;;;;;1;;4;;;;;;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;3;;;;;3;;;;;;;;;;;;;;4;;;;;;;;
Tur_Masc194;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;3;;;;;;;;;5;;;;;;;;;;;;;4;
Tur_Masc195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;5;;;;;;;;;5;;;;;;;;;;;;;5;;6;;;;;
Tur_Masc196;;;;;;7;;6;;;;;;;;;;6;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;
Tur_Masc197;;;;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;
Tur_Masc198;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;5;
Tur_Masc199;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;5;;;7;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;
Tur_Masc201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;5;;;6;;;;;;;;;;;;;;;;5;;;;;;;;;4;;;;;;;
Tur_Masc202;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;4;4;;;;;;;;;;;;;;4;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc203;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;5;;;5;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;5;;;5;;;;;;
Tur_Masc204;;;;;;;;;;;;4;4;;;;;;;;;4;;;;;;;;5;;;;4;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc205;;;;;;;;;;5;;;;;;;;;;;5;;;5;5;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;5;;;;;;;;;;;;;
Tur_Masc206;;;;;;;;;;;;;;;2;;;;;;;;4;;;;6;;;;;;;;;;;;;;;;;;;;;;;4;5;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc207;;;;;;;7;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;5;;;;7;;6;;;;;;;;;;;;
Tur_Masc208;;7;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;6;;;;;;;;7;7;;;;;;;;;6;;;;;;;;;;;;;
Tur_Masc209;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;6;;;6;;;;;5;;;;6;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc210;;;;;;;;;;;;;4;;;;;;;;;;;;;1;;;;;;;;;;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc211;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;7;;;;;
Tur_Masc212;6;;;;;;;;;;;;;;;4;;;;;;;;;;;;4;;;;;;;;;;;6;;;;;;;;;;;;;;;3;;;5;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc213;;;;;7;;;;;;;;;;;;;;;;;;7;;;;;;;;4;;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;6;6;;;;;;;;;;;;;;;;;1;;;;;;;;;;3
Tur_Masc215;;;;;;;;;;;;;;;;;;;6;5;;;;;6;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;6;;;;;;6;;;;;;;;;;;;;;;;;5;;;5;;;;;;
Tur_Masc216;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;4;;;;;;;6;;;;;;;;;;;4;;;;;;;;;;;5;;;;;;;;;;;;5;;;;;;;
Tur_Masc217;;;;;;;;;7;;;;;;;;;;;;7;;;;;;;;;7;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;7;;;;;;;;;7;;;;;;7;;;;;;;;;;;;;;;;
Tur_Masc218;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;4;;4;;;;;;;;;;;;;4;;;;;4;;;;;;
Tur_Masc219;;;;;;;7;;;;;;;;7;;4;;;;;;7;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;
Tur_Masc220;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;6;;;3;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;3;;;;;;;;;;3;;;;4;;;;
Tur_Masc221;;;;4;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;
Tur_Masc222;2;;;1;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;
Tur_Masc223;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;5;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc224;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;3;;;;;;;;;;;;;;;;;5;;;;;;;;2
Tur_Masc225;;;4;;;;;;2;;;;;;;;;;;;;;;;4;;;;4;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;
Tur_Masc226;;4;;;;;;;;;;;;;;;;3;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc227;;5;5;;;;;;;;;;;;;;;;;6;;;;;;;;6;;;;;;;6;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;
Tur_Masc228;;;;;;;;;;;;;;;;;;;7;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;7;;;;;;;;6;;;;;;;;7;;;;;;;6;;;;;;;;;;;
Tur_Masc229;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;7;;;;;5;;3;;;;;3;;;7;;;;;;;;;;;;3;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc230;;;;;;;;;;;;;;;;;;;;;5;;;;5;;;;;5;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;2;;;;;;
Tur_Masc231;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;5;;;;;;;;;;;;;7;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc232;;;;;6;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;7;;;;7;;;;6;;;;
Tur_Masc233;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;5;;;;;;;6
Tur_Masc234;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;3;;;;;6;;;;;3;;;;;;;;;;
Tur_Masc235;;;;;;7;6;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;7;;;;;;;;6;;;;;;4;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;
Tur_Masc236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;7;;;;;6;;;;;;;5;;;;;;;;;4;;6;;;;;;;;;;;;;;;;;;
Tur_Masc237;;;;;;;;;;;1;;;;;;;;;;4;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;2;1;;;7;;;;;;;;;;
Tur_Masc238;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc239;;4;;4;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;;;;;;;;;;;;;;;;;5
Tur_Masc240;;;;;;;;4;;;;;;;;;;;3;;;;;;;;;;;;;5;;;6;;;;;;;1;;;;;;;;;;;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;7;;;;;;;;
Tur_Masc241;;;;;;;;;;;;;;;;;4;;;;;;5;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;5;;;;;;;;;;;;;;;;
Tur_Masc242;1;;;;;;;;;2;;;3;;;;;;;;;;;3;;;;;;;3;;;;;;;;;;;;;;;2;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc243;;;;;;;;;;;;;;;;5;;3;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;6;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;7;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;5;7;;;;7;;;;;;;
Tur_Masc245;;;;;;;6;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc246;;;;;;;;;;;7;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;7;;;;6;;;;;;;;;;;
Tur_Masc247;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;3;;;;;;;2;;2;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc248;;;;;7;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;6;;;;;;;;;;;;;;;3;4;;;;
Tur_Masc249;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;5;;;;;;;;;5;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;
Tur_Masc250;;;3;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;1
Tur_Masc251;6;;;;;;;;;6;;6;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;6;;;;;;6;;;;;;;;
Tur_Masc252;;;;;;7;;;;6;;;2;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;5;;;;;;3;;;;;;;
Tur_Masc253;;;;;;;;;4;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;7;;;;;;7;7;;;;;;;;;;;
Tur_Masc254;;;;;;;5;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;;;;3;;;;;4;;;6;;;;;;;;;;;;;;7;;;;;
Tur_Masc255;;;;;;;;3;;;;;;;;5;3;;;;;;;;;;;3;;;;;4;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_Masc256;;;;;;;;;;;;6;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;5;;;4;;6;;;4;;;;;;;;;;;;;;;;;;;;;
