Rater;22;23;29;33;37;39;43;46;47;53;61;62;65;66;69;73;115;116;120;132;135;137;153;154;156;176;178;185;188;200;205;206;219;227;232;238;258;275;282;286;303;307;309;310;334;340;341;345;355;366;380;382;398;419;429;441;444;447;452;453;454;456;457;460;465;468;470;473;474;475;484;486;490;492;493;497;502;503;505;513;514;521;523;526;527;532;533;534;535;536;537;539;542
Tur_F_fem125;;;;;;;;;;;;;;;;;;6;;;;3;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;
Tur_F_fem126;;;;;;;;5;;;;;;;;;5;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;
Tur_F_fem127;;;;;;;;;;;;;;;;;;;;;;;;4;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;
Tur_F_fem128;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;
Tur_F_fem129;;4;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;5;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem131;;;;;;;;;;;;;;;5;;;;;6;;;;;;;;;;;;5;;2;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem132;;;;;;3;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;
Tur_F_fem133;;;1;3;;;;;3;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem134;;;;;;;;;;;;;;;;;;;;;;5;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;5;;;;;
Tur_F_fem135;;;;;;;;;;;;;;4;;;;;;;;;;;;;2;;;;;;;3;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem136;2;;;;;2;;5;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;6
Tur_F_fem137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;;;;4;;5;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem138;;;;;;;;;2;;3;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;6;;;;;
Tur_F_fem139;;;;;;;;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;5;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;2;;;;
Tur_F_fem140;;;;;;;;;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;5;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5
Tur_F_fem142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem143;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
Tur_F_fem144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;3;;;;;3;;;;;;;;;;;
Tur_F_fem145;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;4;;4;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem146;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
Tur_F_fem147;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;4;;;;;6;;;;;;6;;;;;;;;;;7
Tur_F_fem148;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;2;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;3
Tur_F_fem149;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;4;1;;4;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;5;;;;;;;;;;
Tur_F_fem150;;;;;;2;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem151;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;5;;;;4;;;;;;;;;;;;1;;;
Tur_F_fem152;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;2;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;4;;;;
Tur_F_fem153;;;;;7;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;5;;;;;5;;;;;;
Tur_F_fem155;;;;;;;;;;;;;;;;5;;;;;4;;;;;;6;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;
Tur_F_fem156;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;
Tur_F_fem157;;;3;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;5;;
Tur_F_fem158;;;;;;;;;2;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;3;;;;;;;;;;;;2;;
Tur_F_fem159;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;4;;;;;;;;;;;;;;;;;;;5
Tur_F_fem160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;2;3;;;1;;;;6;;6;;;;;;;;;;;;
Tur_F_fem161;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;2;;;;;;;;;;;;;;;;3;;4;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem162;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem163;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;5;
Tur_F_fem164;;;;;;;;;;;;;1;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;
Tur_F_fem165;;3;;;;;;;;;;;;;;;;;;5;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;;5
Tur_F_fem166;3;;;;;;;7;;;;2;;;;2;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
Tur_F_fem167;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;5;;;6;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;6;;;;
Tur_F_fem168;;;;;;;;;;;;;;;;;;;;6;;;;;1;;3;;;;;2;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem169;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;
Tur_F_fem170;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;5;;;;1;;;;;7;;;7;;;;;;;;;;
Tur_F_fem171;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;3;;;;;;;4;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;3;5;;;;;;;;;;;;;;;;;;4;;
Tur_F_fem172;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;
Tur_F_fem173;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;4;;;;;;;;;;
Tur_F_fem174;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;6;;;;;7;;;;;;;;
Tur_F_fem175;;;;;;;;;;;;;;6;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;2;;;;;;;;;;;;
Tur_F_fem176;;;;;;;;;;;;;;;3;;;;;;;3;;;;;;3;;;;;;;;;;;;;;;;;;;;;3;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem177;3;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;
Tur_F_fem178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;5;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;7;;;;;;;;;;;;7
Tur_F_fem179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;2;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem180;6;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;7;;;;;
Tur_F_fem181;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;6;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;
Tur_F_fem182;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;6;;;;;;;;6;;;;;;
Tur_F_fem184;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;5;;;;;;7;;;;;;;;6;;;;;;;;;6;;;;;;;;;2;;;3;;;;;;;;;7;;;;;;;
Tur_F_fem185;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;3;
Tur_F_fem186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;4;;;;;;;;;;;3;;;;;;;;3;3;;;5;;;;;;;;;
Tur_F_fem187;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;3;;;;;;;4;
Tur_F_fem188;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;5;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;
Tur_F_fem189;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;3;;;;;
Tur_F_fem190;;;4;4;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;4;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem191;;;;;;;;;;;;;;;;;;;;4;;;;;;;;4;;;;;;;;;;;;;4;;;4;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;
Tur_F_fem192;;;;;3;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;6;7;;;;3;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;4;;;;;;
Tur_F_fem193;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;;;;;6;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem194;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;4;;2;;;;;;;;;;6;;;;;
Tur_F_fem195;;;4;;;;;;;;;;;;;;;;;5;5;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;4;;;;;;;;;;;;;;;;;;;;
Tur_F_fem196;;;;;;;;;;;;;;;;;7;;;;;;7;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;
Tur_F_fem197;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;7;;;5;;;;;;;;;;;;;;;;;;1;;;;;7;;;;;;;6;;;;7;;
Tur_F_fem198;;;;3;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;2;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;
Tur_F_fem199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem200;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;3;;;
Tur_F_fem201;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem202;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;4;;;;;;;;;
Tur_F_fem203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;4;;;;1;;;;;;;5;;;;;;;;;;;
Tur_F_fem204;;;;;;;;;;4;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;
Tur_F_fem205;5;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;
Tur_F_fem206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;4;;;;;;;;2;;;;;;;;;1;;;;;;;;;;;;;;;
Tur_F_fem207;;;;;3;;;;;2;;;;;;;;;;;;;;;3;;;;;;;;;;;3;;;;;;;;;;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;
Tur_F_fem208;;;;;;6;;;;;;;;;;;;;;7;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;
Tur_F_fem209;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;5;;;;;6;;;;;;;;;;;;;;;;;;;;
Tur_F_fem210;;3;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;4;;;6
Tur_F_fem211;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;1;5;;;;;;;;
Tur_F_fem212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;6;;;;;5;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;
Tur_F_fem213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;2;4;;;;;;;;;;;;;;;;
Tur_F_fem214;;;;;;;4;;;;;;;;3;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;
Tur_F_fem215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem216;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;5;;;;;;;;;;4;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem217;;;;;;;;;;5;;;;;;;;;;;5;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;6;
Tur_F_fem218;;;;;;;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem219;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;7;;;;;;;;5;;;;;;;;;;;;
Tur_F_fem220;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;4;;;;;;;;;;;3;;;;;;4;;;;;;;;;2;;;;;;;;;
Tur_F_fem221;;;;;;;;;;;;;1;;;2;;;;5;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;
Tur_F_fem222;;;;;;;;;;;;;;;1;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;2;;;;
Tur_F_fem223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;3;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem224;;2;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;
Tur_F_fem225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;5;;;;;;;;;;;5;;;;1;;;3;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;
Tur_F_fem226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;5;;;;5
Tur_F_fem227;;;;;;;;;;;;;;;;;;;;;4;6;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;
Tur_F_fem228;;;;;;;;;;;;;;7;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem229;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;2;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;
Tur_F_fem230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;1;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;
Tur_F_fem231;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem232;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;5;;;;;;;;;;;;4;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem233;;;5;;;;;;;;;;;;;;;;;;;;;7;;;;;;4;;;;;;;;;;;;;;;;;;;;;;5;;;;5;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem234;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;1;;;
Tur_F_fem235;;;;;;;;;;;5;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;6;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;
Tur_F_fem236;;;;;;;;;;;;;;;;;;;5;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;2;;;;;2;;;;3;;;;;;;;5;;;;;;;;;
Tur_F_fem237;3;;;;;;;;;;;;;3;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;4;;;;
Tur_F_fem238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;
Tur_F_fem239;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;
Tur_F_fem240;;;;;;3;;;;5;;;;;;;;;;;;;;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem241;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;5;;;;;;;;;;
Tur_F_fem242;;;;;2;;;;;;;;;;;;5;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;4;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem243;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;2;;2;;;;;;5;;3;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tur_F_fem244;;;;;;;;;;;;;;;;;;5;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;7;7;
Tur_F_fem245;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;5;;;;;;;;4
Tur_F_fem246;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;3;;6;;;;;;;3;;;;;;;;4;;;;;;;;;;;;;;;;;;;;5;;;5;;;;;;;;;;;;;
Tur_F_fem247;;2;;;;;;;;3;;;;;;;;;;;;3;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;4;;;;;
Tur_F_fem248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;2;;;;;;;;;5;;;;;;;;;
Tur_F_fem249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;5;;;;
Tur_F_fem250;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;
Tur_F_fem251;;;4;;;;;;;;;;;;;4;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;5;;;;;;;;;;;;;;;;5;;;;;;
